Dialogue,True_Symptom,Extracted_Symptom
"""Me knees and hips are killin me, can't even do squat without wantin to scream.""",Joint pain,Joint pain
"""Me joints be actin' up somethin' fierce, makin' it bloody hard to do anythin' without cryin' like a wee lad, and I'd rather not be reminded of how often it's happenin', but let's just say it's a moderate bloody nuisance, if ye catch me drift.""",Joint pain,Joint pain
"""Uh, my joints are kinda sore, but I can still move around, I think.""",Joint pain,Joint pain
"""I am experiancing extreem joint pain that interfers with my daily activites, the severity of which is absolutly debilitating, making me fear for my abilitie to carru on with even the most mundane tasks.""",Joint pain,Joint pain
"""My joints are killing me, they hurt so bad it's like someone is stabbing me with a knife every time I move, I can barely do anything without excruciating pain, it's like my whole body is on fire, I've had to stop doing alot of things I used to enjoy like hiking and playing sports because I cant handle the pain, it's like my joints are screaming at me, I'm scared I'll never be able to live a normal life again.""",Joint pain,"General pain, Joint pain"
"""Oh, woe is me, my joints do ache with such a fearful might, occasionaly plaguing me with pain, that it doth interfere with my daily life, a constant reminder of my frailty, and I dare not speak of its severity, lest it doth consume my very soul.""",Joint pain,Joint pain
"""Occasionally, I get joint pain, but it's pretty mild and doesn't really stop me from doing stuff I love.""",Joint pain,Joint pain
"""I'm experiencing joint pain that occurs occasionally, causing significant interference with my daily activities, which is a moderate level of discomfort that doesn't necessarily prevent me from doing things, but it's noticeable and affects my mobility to some extent.""",Joint pain,Joint pain
"""I'm experiencing moderate joint pain that interferes very much with my daily activities, occurring occasionally.""",Joint pain,Joint pain
"""As I wander through life's verdant tapestry, my joints, those stalwart companions, protest with a gentle murmur, a mild yet insistent whisper, occasionally reminding me of their presence, a soft but persistent ache that, alas, does interfere with my daily pursuits, though not to the point of crippling despair, but rather a gentle nudge, a reminder to pace myself, to dance with a lighter step, lest the occasional pain become a persistent refrain.""",Joint pain,Joint pain
"""I seem to be experiencing quite a bit of severe joint pain, which occasionally interferes with my daily activities to a considerable extent.""",Joint pain,Joint pain
"""My juntas hurt like heck, i cant even walk to the kitchen without wanting to cry, its happnin alot and its super bad, like i cant even do nothin without feelin like i got shot in da leg!""",Joint pain,General pain
"""Tormented joints, how you conspire to cripple me, a constant ache that throttles my every step.""",Joint pain,Joint pain
"""I am experiancing Joint pain, especaily in my knees and hips, which interfers with my daily activites, such as walking and climbing stairs, and I have to do them Frequently, but to my surprize, the pain its self is not very severe, but it's the fact that I have to do them at all that is causng me alot of distress.""",Joint pain,"Joint pain, Knee pain, Hip pain, Frequent walking, Frequent climbing stairs"
"""I am experiencing an unsettling frequency of joint pain, which significantly interferes with my daily activities, causing me considerable distress and apprehension.""",Joint pain,Joint pain
"""As I wander through the labyrinth of my days, my joints, those tender vessels of my being, cry out in anguish, a moderate maelstrom of pain that frequently besets me, leaving me crippled and forlorn, a shadow of my former self, unable to partake in the simple pleasures of life, my very existence a testament to the cruel whimsy of fate.""",Joint pain,General pain
"""Joint pain: Interference with daily activities - Very much, Frequency - Frequently, Severity - Mild: Painful Movement, Swollen Joints, Limited Mobility.""",Joint pain,Joint pain
"""I'm afraid my joints are in a deplorable state, with incessant and severe pain that severely interferes with my daily routine, occurring with alarming frequency and causing me considerable distress.""",Joint pain,Joint pain
"""Ugh, I'm having super bad joint pain that's really interfering with my daily life, it's always there, and it's at its worst - very severe, like I can barely move.""",Joint pain,Joint pain
"""The pain in my joints is extreemly disapointing, as it caus's me to experiance considderable dificulty in performing even the most menial of tasks, such as dressig myself, which is happining with unnerving frequincy.""",Joint pain,Joint pain
"""Joint pain, mainly when I'm sitting or standing still, and especially when I'm doing some light exercise, but I can still walk and do daily activities, though it's very hard.""",Joint pain,Joint pain
"""I am presently experiencing a most perplexing and rather vexing affliction, Joint pain, which appears to be interfering with my daily activities to a considerable extent, albeit not with any discernible frequency, as I have not yet encountered this issue, and I must confess that the notion of severity is somewhat incongruous in this context, as I have not yet been able to assess its full implications.""",Joint pain,General pain
"""My joints are killing me, they hurt alot when I move arond, its like they are on fire, I cant do anything without feelin pain, its really frustrating.""",Joint pain,Joint pain
"""My joints ache a littel, but only when I'm engagd in activites, and its not too bad, just a mild pinch, like a gentle rain on a summer's day.""",Joint pain,Joint pain
"""Throughout the day, I experience severe joint pain, which significantly interferes with my daily activities and persists with considerable intensity.""",Joint pain,Joint pain
"""i've been experinshing very severe joint pain that interfers with my daily activites almost all the time, it happends very rarely but when it does its extremly painful and makes it very dificult for me to do even the simplest task like gettin out of bed or takin a shower.""",Joint pain,Joint pain
"""I'm experinncing rare joint pain thats interferin alot with my daily activites, argh its killing me!!""",Joint pain,Joint pain
"""O, cruel fate, my joints do ache with rare and fleeting pain, a whispered warning that doth interrupt my daily dance, but swiftly passes, leaving naught but a gentle reminder of life's fragile, fleeting grasp.""",Joint pain,General pain
"""The gnawing ache in my joints, a relentless specter that stalks me with every step, a cruel mistress that taunts me with its rare, yet suffocating, presence, a specter that renders me helpless, a prisoner to its mercy, my daily activities a distant memory, lost in the mire of its unrelenting grasp, a pain that mocks me with its very much interference, a cruel joke that I can not laugh at.""",Joint pain,Joint pain
"""Oh man, I'm literally crippled by this joint pain, it's like my whole body is screaming in agony whenever I try to do anything, like even getting out of bed or walking to the kitchen, it's so bad that I'm barely able to move, the pain is moderate, but it's always lurking, and it's so unpredictable that it only happens rarely, but when it does, it's like my world is crashing down on me.""",Joint pain,"General pain, Joint pain"
