Dialogue_Generated,symptom,description,meta,language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors
" ""I can't sleep at night, I'm so angry all the time, I'm always on edge, I'm so tired all the time, I'm so frustrated all the time, I'm so depressed all the time, I'm so anxious all the time, I'm so worried all the time, I'm so stressed all the time, I'm so irritable all the time, I'm so restless all the time, I'm so agitated all the time, I'm so nervous all the time, I'm so tense all the time, I'm so edgy all the time, I'm so irritable all the time, I'm so snappy all the time, I'm so snarly all the time, I'm so snooty all the time, I'm so snide all the time, I'm so sneery all the time, I'm so snarky all the time, I'm so snooty all the time, I'm so snide all the time, I'm so sneery all the time, I'm so snarky all the time, I'm so snooty all the time, I'm so snide all the time, I'm so sneery all the time, I'm so snarky all the time, I'm so snooty all the time, I'm so snide all the time, I'm so sneery all the time, I'm so snarky all the time",Insomnia,Severity,Prefer not to answer,Vulgar Register,Angry,2,True,False,True
" ""I cant sleep at all no matter how tired i am""",Insomnia,Severity,None,Vulgar Register,Friendly,3,False,False,True
" ""My mind is a whirlwind of thoughts that refuse to cease, and my eyes are heavy with the weight of unshed tears.""",Insomnia,Severity,Not applicable,Poetic/Literary Register,Neutral,5,False,False,True
" ""I can't sleep at night, I just lie there tossing and turning, my mind racing with all the things I gotta do tomorrow, and I just can't shut it off, I'm so tired all the time, I feel like I'm gonna lose my mind.""",Insomnia,Severity,Moderate,Vulgar Register,Friendly,5,False,True,False
" ""My mind is a whirlwind of thoughts, I cannot sleep, my brain is on fire, I am exhausted, I am a zombie, I am a walking corpse, I am a monster, I am a demon, I am a beast, I am a ghost, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a",Insomnia,Severity,Mild,Poetic/Literary Register,Insulting,1,True,False,True
" ""I cant sleep at all. I am so angry all the time.""",Insomnia,Severity,Severe,Neutral/Standard Register,Angry,1,True,False,True
" ""I cant sleep at night because I keep thinking about how ill feel tomorrow.""",Anxious,Interference (with daily activities),Not at all,Informal Register,Friendly,3,False,False,True
" ""I can't sleep at night because I'm so worried about my health.""",Anxious,Interference (with daily activities),A little bit,Neutral/Standard Register,Angry,4,False,False,False
" ""I am feeling quite anxious and it is interfering with my daily activities somewhat.""",Anxious,Interference (with daily activities),Somewhat,Poetic/Literary Register,Confused,3,False,True,True
" ""My heart is a ticking time bomb, ready to explode at any moment, and I'm stuck in this hellish prison, unable to escape.""",Anxious,Interference (with daily activities),Quite a bit,Poetic/Literary Register,Insulting,5,False,False,False
" ""I cant sleep at all anymore, I keep on tossing and turning and my mind is always racing, I feel like I am going crazy, I cant even think straight anymore, I am so anxious I cant even leave the house anymore, I cant even bear to look at other people, I feel so ashamed of myself, I cant even look in the mirror anymore, I feel so ugly and worthless, I cant even bear to be around other people, I feel so anxious I cant even eat anymore, I cant even bear to be around other people, I feel so anxious I cant even sleep anymore, I cant even bear to be around other people, I feel so anxious I cant even think anymore, I cant even bear to be around other people, I feel so anxious I cant even function anymore, I cant even bear to be around other people, I feel so anxious I cant even live anymore, I cant even bear to be around other people, I feel so anxious I cant even breathe anymore, I cant even bear to be around other people, I feel so anxious I cant even exist anymore, I cant even bear to be around other people, I feel so anxious I cant even feel anymore, I cant even bear to be around other people, I feel so anxious I cant even function anymore, I cant even bear to be around other people, I feel so anxious I cant even live anymore, I cant even bear to be around other people, I feel so anxious I cant even sleep anymore",Anxious,Interference (with daily activities),Very much,Informal Register,Insulting,4,False,False,True
" ""I'm all shook up, I'm so anxious I can't sleep.""",Anxious,Frequency,Almost constantly,Vulgar Register,Friendly,2,False,True,True
" ""I have been feeling very anxious lately, I have been having trouble sleeping and I have been feeling very restless.""",Anxious,Frequency,Not sexually active,Formal Register,Neutral,2,False,False,True
" ""I'm all shook up, I can't stop shakin' like a leaf, I'm so anxious I can't even sleep, I'm all worked up, I'm a nervous wreck, I'm so anxious I'm ready to jump out the window, I'm so anxious I'm ready to run away, I'm so anxious I'm ready to scream, I'm so anxious I'm ready to cry, I'm so anxious I'm ready to die, I'm so anxious I'm ready to kill myself, I'm so anxious I'm ready to kill someone, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm",Anxious,Frequency,Prefer not to answer,Vulgar Register,Friendly,4,False,False,True
" ""I cant sleep at night, I'm always worried sick about somethin.""",Anxious,Frequency,Occasionally,Vulgar Register,Neutral,2,False,False,True
" ""I'm so anxious I can't even sleep at night.""",Anxious,Frequency,Frequently,Neutral/Standard Register,Insulting,4,False,True,False
" ""I'm always worried and nervous, I can't sleep at night, I'm always on edge, I'm always anxious, I'm always worried, I'm always nervous, I can't sleep at night, I'm always on edge, I'm always anxious, I'm always worried, I'm always nervous, I can't sleep at night, I'm always on edge, I'm always anxious, I'm always worried, I'm always nervous, I can't sleep at night, I'm always on edge, I'm always anxious, I'm always worried, I'm always nervous, I can't sleep at night, I'm always on edge, I'm always anxious, I'm always worried, I'm always nervous, I can't sleep at night, I'm always on edge, I'm always anxious, I'm always worried, I'm always nervous, I can't sleep at night, I'm always on edge, I'm always anxious, I'm always worried, I'm always nervous, I can't sleep at night, I'm always on edge, I'm always anxious, I'm always worried, I'm always nervous, I can't sleep at night, I'm always on edge, I'm always anxious, I'm always worried, I'm always nervous, I can't sleep at night, I'm always on edge, I'm always anxious, I'm always worried, I'm always nervous, I can't sleep at night, I'm always on edge",Anxious,Frequency,Never,Vulgar Register,Neutral,5,True,False,False
