,Dialogue,True_Symptom,Extracted_Symptom
548," ""I can't sleep at night, I just lie there and toss and turn, my mind racing with thoughts, I try to relax but I just can't, I get frustrated and angry, I feel like I'm going crazy, I try to get up and do something but I'm too tired, I just fall back into bed and try to sleep again, I get up and try to do something but I'm too tired, I just fall back into bed and try to sleep again, I get up and try to do something but I'm too tired, I just fall back into bed and try to sleep again, I get up and try to do something but I'm too tired, I just fall back into bed and try to sleep again, I get up and try to do something but I'm too tired, I just fall back into bed and try to sleep again, I get up and try to do something but I'm too tired, I just fall back into bed and try to sleep again, I get up and try to do something but I'm too tired, I just fall back into bed and try to sleep again, I get up and try to do something but I'm too tired, I just fall back into bed and try to sleep again, I get up and try to do something but I'm too tired, I just fall back into bed and try to sleep again, I get up and try to do something but I'm too tired, I just fall back into",Insomnia,"['Difficulty Swallowing', 'Dry Mouth', 'Hoarseness', 'Mouth/throat sores', 'Voice quality changes']"
549," ""I cant sleep at all anymore, i keep on tossing and turning and i feel like i have been awake for weeks already. I am so tired all the time and i cant concentrate on anything anymore. I am so sick of this already.""",Insomnia,"['General pain', 'Headache']"
550," ""I can't sleep at all anymore, I'm so angry all the time.""",Insomnia,['Breast swelling and tenderness']
551," ""I have been unable to sleep for weeks now, and I am extremely irritated by this fact. I am so tired all the time, and I feel like I am constantly on edge. I have tried everything to fall asleep, but nothing seems to work. I am so frustrated by this, and I feel like I am going crazy.""",Insomnia,['General pain']
552," ""I cant sleep at all, my mind is racing with thoughts and my body is burning up with fever.""",Insomnia,['Decreased appetite']
553," ""I can't sleep at night, I'm so angry all the time, I'm always on edge, I'm so tired all the time, I'm so frustrated all the time, I'm so depressed all the time, I'm so anxious all the time, I'm so worried all the time, I'm so stressed all the time, I'm so irritable all the time, I'm so restless all the time, I'm so agitated all the time, I'm so nervous all the time, I'm so tense all the time, I'm so edgy all the time, I'm so irritable all the time, I'm so snappy all the time, I'm so snarly all the time, I'm so snooty all the time, I'm so snide all the time, I'm so sneery all the time, I'm so snarky all the time, I'm so snooty all the time, I'm so snide all the time, I'm so sneery all the time, I'm so snarky all the time, I'm so snooty all the time, I'm so snide all the time, I'm so sneery all the time, I'm so snarky all the time, I'm so snooty all the time, I'm so snide all the time, I'm so sneery all the time, I'm so snarky all the time",Insomnia,"['General pain', 'Headache', 'Anxious']"
554," ""I cant sleep at all no matter how tired i am""",Insomnia,['Breast swelling and tenderness']
555," ""My mind is a whirlwind of thoughts that refuse to cease, and my eyes are heavy with the weight of unshed tears.""",Insomnia,['Breast swelling and tenderness']
556," ""I can't sleep at night, I just lie there tossing and turning, my mind racing with all the things I gotta do tomorrow, and I just can't shut it off, I'm so tired all the time, I feel like I'm gonna lose my mind.""",Insomnia,['Breast swelling and tenderness']
557," ""My mind is a whirlwind of thoughts, I cannot sleep, my brain is on fire, I am exhausted, I am a zombie, I am a walking corpse, I am a monster, I am a demon, I am a beast, I am a ghost, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a specter, I am a wraith, I am a shade, I am a shadow, I am a",Insomnia,['Breast swelling and tenderness']
558," ""I cant sleep at all. I am so angry all the time.""",Insomnia,['Breast swelling and tenderness']
559," ""I cant sleep at night because I keep thinking about how ill feel tomorrow.""",Anxious,['Breast swelling and tenderness']
560," ""I can't sleep at night because I'm so worried about my health.""",Anxious,['Breast swelling and tenderness']
561," ""I am feeling quite anxious and it is interfering with my daily activities somewhat.""",Anxious,['Anxious']
562," ""My heart is a ticking time bomb, ready to explode at any moment, and I'm stuck in this hellish prison, unable to escape.""",Anxious,['Breast swelling and tenderness']
563," ""I cant sleep at all anymore, I keep on tossing and turning and my mind is always racing, I feel like I am going crazy, I cant even think straight anymore, I am so anxious I cant even leave the house anymore, I cant even bear to look at other people, I feel so ashamed of myself, I cant even look in the mirror anymore, I feel so ugly and worthless, I cant even bear to be around other people, I feel so anxious I cant even eat anymore, I cant even bear to be around other people, I feel so anxious I cant even sleep anymore, I cant even bear to be around other people, I feel so anxious I cant even think anymore, I cant even bear to be around other people, I feel so anxious I cant even function anymore, I cant even bear to be around other people, I feel so anxious I cant even live anymore, I cant even bear to be around other people, I feel so anxious I cant even breathe anymore, I cant even bear to be around other people, I feel so anxious I cant even exist anymore, I cant even bear to be around other people, I feel so anxious I cant even feel anymore, I cant even bear to be around other people, I feel so anxious I cant even function anymore, I cant even bear to be around other people, I feel so anxious I cant even live anymore, I cant even bear to be around other people, I feel so anxious I cant even sleep anymore",Anxious,"['Breast swelling and tenderness', 'Concentration', 'Dizziness', 'Fatigue', 'Headache', 'Insomnia']"
564," ""I'm all shook up, I'm so anxious I can't sleep.""",Anxious,['Breast swelling and tenderness']
565," ""I have been feeling very anxious lately, I have been having trouble sleeping and I have been feeling very restless.""",Anxious,['Anxious']
566," ""I'm all shook up, I can't stop shakin' like a leaf, I'm so anxious I can't even sleep, I'm all worked up, I'm a nervous wreck, I'm so anxious I'm ready to jump out the window, I'm so anxious I'm ready to run away, I'm so anxious I'm ready to scream, I'm so anxious I'm ready to cry, I'm so anxious I'm ready to die, I'm so anxious I'm ready to kill myself, I'm so anxious I'm ready to kill someone, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm so anxious I'm ready to kill myself and someone else, I'm",Anxious,['Anxious']
