,Dialogue,True_Symptom,Extracted_Symptom
737," ""Oh man, I got this cramp in my gut and it's been killin me all day. I thought it was just a stomach bug or somethin, but it's been goin on for hours now. I tried eatin somethin, but nothin seemed to help. I even tried throwin up, but I couldn't even do that. I'm so sick I can barely even walk around. I don't know what's wrong with me.""",Abdominal pain,abdominal pain
738," ""I have been experiencing severe abdominal pain for the past three days. It started in the morning and has been constant ever since. The pain is located in the lower right side of my abdomen and radiates to my back. I have tried to ignore it, but it has been getting worse and worse.""",Abdominal pain,abdominal pain
739," ""I have been experiencing severe abdominal pain for the past three days. It is very much interfering with my daily activities.""",Abdominal pain,abdominal pain
740," ""Oh, my gut is on fire, it's as if a thousand knives are stabbing me in the belly, and I can't even take a dump without feeling like I'm drowning in a sea of burning sulfur.""",Abdominal pain,abdominal pain
741," ""I have been experiencing severe abdominal pain for the past three days. It is very severe and interferes with my daily activities. I have tried to eat but the pain is so severe that I cannot even swallow. I have also tried to sleep but the pain wakes me up every hour. I am very concerned about my health and I hope that the doctor can help me.""",Abdominal pain,abdominal pain
742," ""I have been experiencing abdominal pain for the past three days. The pain is located in the lower right side of my abdomen and it is constant and severe. It is very difficult for me to move around and I have been unable to go to work.""",Abdominal pain,abdominal pain
743," ""I got this gut wrenching pain in my belly, ya hear me? It's like someone is stabbing me with a knife every 5 minutes. I can't even take a shit without wincing. I'm so sick of this shit, I wanna puke. I can't even eat, I'm so hungry I wanna eat a whole cow. I'm so sick of this pain, I wanna die.""",Abdominal pain,abdominal pain
744," ""Oh my god, I've been having this stomach pain for a while now and it's getting worse and worse. It's like a burning sensation that starts in the middle of my stomach and radiates outwards. It's so bad that I can't even sleep at night because I'm always in so much pain. I'm scared that something is seriously wrong with me.""",Abdominal pain,abdominal pain
745," ""Oh man, I've been having this really bad abdominal pain for a while now. It's like a sharp stabbing pain that comes and goes, and it's really hard to sleep because of it. Sometimes it feels like my stomach is burning up inside. I've tried eating less spicy food, but it doesn't seem to help. I've also tried taking antacids, but they don't seem to work either. I'm really worried about this pain, and I don't know what to do anymore.""",Abdominal pain,abdominal pain
746," ""I've been having this really bad abdominal pain for the past few days. It's been really bothering me and I can't do anything because of it.""",Abdominal pain,abdominal pain
747," ""I got this bloomin' stomachache and it's f**kin' killin' me, ya hear? It's like a f**kin' knife stabbin' me in the gut every time I take a f**kin' breath. I can't even f**kin' sleep at night because of this f**kin' pain. I'm f**kin' sick of it, ya hear? I'm f**kin' sick of it!""",Abdominal pain,abdominal pain
748," ""I got this bloomin' stomach ache and it's keepin' me from doin' nothin'.""",Abdominal pain,abdominal pain
749," ""Oh, the agony of my gut, it's as if a thousand knives are stabbing me in the belly, and the pain is so intense that I can't even think straight, let alone eat or sleep, and I'm so sick of this constant nausea and vomiting that I just want to die.""",Abdominal pain,"abdominal pain, nausea, vomiting"
750," ""i been having this pain in my tummy for a while now, it started a few days ago and its been getting worse and worse, i dont know what to do""",Abdominal pain,abdominal pain
751," ""I have been having this abdominal pain for a while now and it's really affecting my daily life.""",Abdominal pain,abdominal pain
752," ""I got this cramp in my gut this morning, and it's been hurting me ever since.""",Abdominal pain,abdominal pain
753," ""I'm afraid I've been experiencing some abdominal pain for the past few days. It's been getting worse and worse, and I'm starting to feel like I'm going to vomit. I'm not sure what's causing it, but I'm hoping it's just a stomach bug or something. If it is, then I should be feeling better soon. But if it's something more serious, then I'm not sure what to do. I'm not really sure what to do about it, so I'm hoping you can help me out.""",Abdominal pain,abdominal pain
754," ""I been having this gut-wrenching pain in my belly for days now, and it's getting worse and worse. I can't even sleep at night because it's so bad. I'm scared I might have some kind of cancer or something.""",Abdominal pain,
755," ""I have been having severe abdominal pain for the past few days. It is a sharp pain that comes and goes and is located in the lower right side of my abdomen. It is very uncomfortable and I have been having trouble sleeping because of it. I have tried to eat some food but it does not help with the pain. I have also tried to drink some water but it does not help either. I have been going to the bathroom more often than usual and the stool is often bloody. I have also been vomiting a lot and I feel very weak and tired. I have been having a lot of abdominal pain and I am worried that it might be something serious.""",Abdominal pain,abdominal pain
756," ""I have been experiencing abdominal pain for the past three days. It is a dull ache that is constant and does not seem to be getting any better.""",Abdominal pain,abdominal pain
757," ""I got this cramp in my gut this morning and it's been getting worse and worse all day. It's like someone took a knife and stabbed me in the stomach. I can't even walk straight without doubling over in pain. I'm so sick of this shit already.""",Abdominal pain,abdominal pain
