,Dialogue_Generated,symptom,description,meta,language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors
490," ""I have been experiencing hot flashes for the past month or so, and they seem to be getting more frequent. At first, I thought it was just a result of menopause, but now I'm not so sure. The hot flashes seem to be getting more intense and frequent, and I'm starting to get worried. I'm not sure what's causing them, but I'm hoping that you can help me figure it out.""",Hot flashes,Frequency,Prefer not to answer,Formal Register,Neutral,4,False,False,True
491," ""I've been having these hot flashes that leave me drenched in sweat and out of breath, but I'm not sure if it's menopause or just a side effect of the medication I'm taking.""",Hot flashes,Frequency,Prefer not to answer,Poetic/Literary Register,Confused,3,False,False,True
492," ""I'm so sick of these hot flashes. They're driving me crazy!""",Hot flashes,Frequency,None,Informal Register,Angry,2,False,False,False
493," ""I am experiencing these hot flashes and I am so sick of them. They are so annoying and I feel like I am going to explode. I am so tired of feeling like this and I just want them to stop. I am so sick of being sick and I just want to be healthy again. I am so sick of feeling like this and I just want to feel better. I am so sick of being sick and I just want to be healthy again. I am so sick of feeling like this and I just want to feel better. I am so sick of being sick and I just want to be healthy again. I am so sick of feeling like this and I just want to feel better. I am so sick of being sick and I just want to be healthy again. I am so sick of feeling like this and I just want to feel better. I am so sick of being sick and I just want to be healthy again. I am so sick of feeling like this and I just want to feel better. I am so sick of being sick and I just want to be healthy again. I am so sick of feeling like this and I just want to feel better. I am so sick of being sick and I just want to be healthy again. I am so sick of feeling like this and I just want to feel better. I am so sick of being sick and I just want to be healthy again. I am so sick of feeling like this and I just want to feel better",Hot flashes,Frequency,Prefer not to answer,Formal Register,Insulting,4,False,False,True
494," ""I'm having these hot flashes that are making me feel like I'm on fire, ya know? It's like my whole body is one big sweat gland and I'm just dripping wet all the time. It's so annoying, I can't even begin to describe it.""",Hot flashes,Frequency,Not applicable,Vulgar Register,Friendly,5,False,False,False
495," ""I'm always hot and sweaty, and I get these sudden bursts of heat that make my face turn bright red and feel like it's on fire. It's so embarrassing, and I feel like I'm losing control of my body. And it's not just my face, my whole body feels like it's on fire. I start sweating all over, and I can feel my heart racing. It's like I'm having a heart attack or something. And it's not just the heat, it's the flashes too. I'll be sitting there, minding my own business, and suddenly I'll feel this intense heat and I'll start sweating all over. It's like my body is trying to tell me something, but I don't know what it is.""",Hot flashes,Frequency,Prefer not to answer,Informal Register,Angry,5,True,True,False
496," ""I'm so sick of these hot flashes. They're so annoying and they happen all the time. I'm so angry about it.""",Hot flashes,Frequency,Moderate,Neutral/Standard Register,Angry,4,False,False,True
497," ""I'm having these hot flashes that are making me wanna rip my clothes off.""",Hot flashes,Frequency,Prefer not to answer,Vulgar Register,Neutral,4,False,False,False
498," ""I'm always sweating like a pig and I can't control it. It's so annoying.""",Hot flashes,Frequency,Mild,Informal Register,Angry,3,False,True,True
499," ""I have been experiencing hot flashes for a while now, but I am not sure what they are.""",Hot flashes,Frequency,Prefer not to answer,Formal Register,Confused,1,False,False,True
500," ""I'm so sick of these hot flashes. They're like a constant reminder that I'm getting older and my body is falling apart.""",Hot flashes,Frequency,Severe,Neutral/Standard Register,Insulting,3,False,False,False
501," ""I'm getting these hot flashes every now and then. It's like my body is on fire and I start sweating all over the place. I'm so scared I'm going to have a heart attack or something.""",Hot flashes,Frequency,Occasionally,Neutral/Standard Register,Fearful,3,False,False,False
502," ""I'm gettin' these hot flashes like a motherfucker, ya hear me? They're so severe I can't even sleep at night.""",Hot flashes,Frequency,Very severe,Vulgar Register,Confused,2,False,False,False
503," ""I have been having these hot flashes every now and then. They are so scary and intense that I feel like I am going to die.""",Hot flashes,Frequency,Occasionally,Neutral/Standard Register,Fearful,2,False,False,True
504," ""I have been experiencing hot flashes for the past few months. They are very intense and last for a few minutes. I feel extremely hot and sweaty, and my heart rate increases. I also feel anxious and irritable during this time. I have noticed that I sweat more at night, and this has caused my bedding to become wet. I am very embarrassed by this and feel very self-conscious. I am worried that this will affect my marriage. I have tried to ignore it, but it is becoming more frequent and intense. I am very scared that this is a sign of something serious.""",Hot flashes,Frequency,Not sexually active,Formal Register,Fearful,5,True,False,True
505," ""I'm so sick of these hot flashes. They're always happening at the worst times.""",Hot flashes,Frequency,Occasionally,Informal Register,Angry,3,False,False,False
506," ""Oh my god, I feel like I'm on fire! These hot flashes are killing me, I can't take it anymore!""",Hot flashes,Frequency,Prefer not to answer,Poetic/Literary Register,Fearful,3,False,False,True
507," ""My body is on fire, and I am consumed by flames.""",Hot flashes,Frequency,Occasionally,Poetic/Literary Register,Fearful,1,False,False,True
508," ""Oh my god, I'm always sweating like a pig, I'm so scared I'm gonna die from this.""",Hot flashes,Frequency,None,Vulgar Register,Fearful,1,False,False,True
509," ""I am experiencing these hot flashes occasionally, and they are so bloody annoying.""",Hot flashes,Frequency,Occasionally,Formal Register,Insulting,1,False,False,True
510," ""Oh my god, I'm so scared, I'm having these hot flashes all the time, and I'm so worried that I might have cancer or something, I mean I'm only 35 years old, I should be having fun in my life, not having these hot flashes, I'm so scared, I don't know what to do, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried, I'm so worried",Hot flashes,Frequency,Not applicable,Informal Register,Fearful,5,False,False,True
511," ""I have been experiencing occasional hot flashes, which are sudden waves of heat accompanied by sweating and a slight increase in heart rate.""",Hot flashes,Frequency,Occasionally,Formal Register,Confused,1,False,False,True
512," ""My body is a furnace, burning with flames that cannot be quenched, and I am but a candle, melting away with each passing moment.""",Hot flashes,Frequency,Moderate,Poetic/Literary Register,Confused,5,False,True,False
513," ""I feel like I'm always hot and sweaty, but then I get cold and shiver. It's so confusing.""",Hot flashes,Frequency,Occasionally,Informal Register,Confused,2,False,False,False
514," ""I have been experiencing hot flashes, which are sudden episodes of extreme heat and sweating.""",Hot flashes,Frequency,Mild,Formal Register,Neutral,2,True,False,True
515," ""My body is a furnace, burning with flashes of heat that leave me drenched in sweat. My heart pounds in my chest, and my face flushes with a fiery glow.""",Hot flashes,Frequency,Occasionally,Poetic/Literary Register,Friendly,3,True,False,False
516," ""I'm having these hot flashes that are making me wanna rip my clothes off.""",Hot flashes,Frequency,Severe,Vulgar Register,Neutral,2,False,False,False
517," ""I am experiencing hot flashes frequently, and they are so severe that I am unable to sleep at night.""",Hot flashes,Frequency,Frequently,Formal Register,Angry,2,False,False,False
518," ""I'm so angry about these hot flashes. They're so severe that I can't even sleep at night. I'm so frustrated that I can't even think straight during the day. I'm so angry that I can't even enjoy my retirement.""",Hot flashes,Frequency,Very severe,Neutral/Standard Register,Angry,5,False,False,False
